,ln_median_income,ln_rate_of_drugs_crime,no_english_in_household,median_age,population_density,unemployment_rate,overall_absence,ln_total_crime_rate,people_in_bad_health,green_space
465,10.365648004320837,4.238971769101678,219.21364985163206,29.0,11821.4,13.8,5.5,4.616110126026426,5.1,14.5
466,10.56048928645972,3.8687424970696838,180.54919908466817,29.0,2250.0,10.2,5.2,4.611152257665639,3.8,57.8
467,10.486819867088867,4.336257467014611,235.2460133569579,29.0,4261.9,11.1,5.9,5.324959297494458,4.7,11.2
468,10.383750870719478,4.190855462602944,297.017797017797,29.0,10678.6,14.1,5.6,4.1059436980654525,5.1,33.9
469,10.383132058818545,4.468073727199073,220.92592592592592,30.0,12076.9,12.7,5.5,4.2710950739666,5.6,27.2
470,10.527016666215204,4.751381452043157,128.47152847152847,34.0,1709.3,9.2,5.4,4.549657476057832,5.1,76.8
471,10.587089320252542,4.665794807804526,128.36100070142624,36.0,8466.7,8.7,5.1,4.143134726391533,4.9,1.3
472,10.579488574261102,3.87520903230543,67.25514922236233,37.0,4519.2,7.3,5.4,4.152613470346076,4.8,36.0
473,10.510532034042662,4.24030308315073,99.2248062015504,32.0,9600.0,9.8,5.2,4.127134385045092,4.0,4.8
474,10.723487624091996,3.7450627337956788,58.16059569329845,35.0,7766.7,5.0,4.7,4.421247347827163,3.6,3.3
475,10.63224316056344,4.478418480348948,108.97123354461239,36.0,5340.0,8.0,5.1,4.141546163706395,5.0,19.9
476,10.316590087773504,4.6447491722687495,251.1816340310601,29.0,11384.6,14.4,5.7,5.159629846774143,5.1,7.7
477,10.55294404447134,4.684778205543503,150.99502487562188,33.0,5375.0,10.2,6.0,4.410371107683024,5.1,33.4
478,10.533694933322199,4.5079276384327125,81.75594039468385,37.0,3541.7,7.3,5.5,4.398146016553765,5.2,48.2
479,10.482625816484205,4.614689030997298,80.4694048616932,37.0,5909.1,9.1,5.7,4.282206299391671,5.4,24.9
480,10.428807622452572,4.563077970502787,185.13189448441247,31.0,8250.0,12.3,5.9,4.436751534363128,5.1,30.6
481,10.358377543971816,3.6677097726062233,74.18622255866768,36.0,2330.4,10.3,6.8,4.432006566978902,7.5,59.8
482,10.257659366256743,4.717321899223919,236.81631052734758,28.0,12846.2,16.8,6.2,4.657762636107262,5.7,18.3
483,10.480943258599881,4.585571827919463,134.8367394879023,32.0,7263.2,11.1,5.9,4.2612704335380815,5.0,16.8
484,10.795075671769911,4.136857174220263,38.1108253448679,44.0,3387.1,4.2,4.4,4.030694535145645,3.8,29.9
485,10.478695435231387,4.565596676923583,175.81998474446985,31.0,8047.6,10.6,5.5,4.206184043977636,4.4,21.4
486,10.62230247984465,4.152472303839948,86.54050605996173,35.0,5282.6,7.5,5.7,4.189654742026425,3.7,35.7
487,10.44813472477763,4.372724242011568,193.37942593756546,31.0,7285.7,12.7,5.9,4.4796069630127455,5.1,30.0
488,10.717967018263598,3.7910703950104834,65.13339466421343,38.0,5975.0,4.9,5.6,4.191168746857641,4.8,10.6
489,10.460242108190519,4.999915571024956,210.0752508361204,31.0,9500.0,13.1,5.8,4.896346147694128,4.9,13.8
490,10.744407977385507,4.215796291142465,56.67752442996743,40.0,2240.4,5.6,5.2,4.499809670330265,4.0,64.2
491,10.923236992778513,3.7707094723615686,82.86778398510242,39.0,3450.0,4.9,5.8,4.131961425793407,3.2,54.4
492,10.934712822502382,2.6736487743848776,55.16742953505179,38.0,1793.1,3.3,4.5,4.089332020398556,2.1,76.7
493,10.795690488881194,3.3937253668234546,39.74600188146755,38.0,5342.1,3.8,4.5,3.681351187693145,3.2,32.7
494,10.71152469897003,3.6570826800319374,76.17977528089888,40.0,1101.1,6.5,5.2,4.1713056033582285,4.4,81.9
495,10.752569534716834,3.9356328710672797,40.24916147580259,41.0,1449.3,4.1,4.7,4.070734696582967,4.0,74.7
496,10.582535808716571,3.7847612258172187,53.59765051395007,40.0,4947.4,5.8,5.9,4.215086179918229,4.8,28.2
497,10.752783415586006,4.743756349274238,44.668911335578,39.0,3796.3,5.5,5.1,4.056988775678332,3.2,50.0
498,10.517320926376348,3.7409827930982313,86.52373660030628,37.0,5447.4,7.5,6.2,4.087655574071304,4.7,27.0
499,10.861495877762152,3.1686860803443455,75.94681708299758,38.0,3180.6,4.7,5.1,4.133565275375382,2.5,56.6
500,10.821776287072955,3.201834359013349,52.216150576806314,37.0,5763.2,4.7,5.6,4.085976312551584,3.3,41.7
501,10.83683203897611,3.3968589800635574,68.32949067281493,37.0,3803.6,4.9,4.7,4.280824129164719,3.3,54.1
502,10.875591349229495,3.765840495250065,48.05392476625353,36.0,5600.0,3.5,4.4,4.021773869387265,2.1,23.5
503,10.87218096320333,4.239796345294229,84.55882352941177,38.0,4018.5,4.2,5.1,4.837867950107113,2.6,47.3
504,10.847004270663875,3.506557897319982,40.02965159377316,36.0,5911.8,4.4,4.2,3.7328963395307104,2.2,26.7
505,10.831706855275558,3.3830300777067066,40.72790294627384,39.0,2407.0,4.0,4.6,4.07753744390572,2.9,64.0
506,10.846420215356705,4.066898585613353,72.12033793529775,37.0,5200.0,3.9,4.8,4.328098292648326,2.5,37.8
507,10.715306262813572,3.144619054261708,44.39252336448598,37.0,4220.0,4.3,5.1,3.8918202981106265,3.5,45.6
508,10.65088614792799,3.6584384286127007,67.12113266911379,39.0,6125.0,5.4,4.7,4.05871738457895,4.1,21.3
509,10.499848464408382,4.720955218981802,107.35322059661789,32.0,14666.7,11.7,5.1,4.617098756853365,4.8,7.0
510,10.368478639958319,4.4477282250767605,133.7302864499517,32.0,15050.0,12.9,5.1,4.798266815950004,5.7,1.6
511,10.607327362634816,4.2577041811346685,104.06582768635043,30.0,8305.6,11.1,6.0,5.474788509663815,4.9,15.3
512,10.5395351410555,4.419443128457007,133.4402566158781,29.0,19000.0,8.6,5.5,4.908971640319756,3.9,5.6
513,10.659609532257463,3.6741054088426286,53.46534653465346,36.0,3703.1,8.3,5.5,4.522874943261261,4.4,43.7
514,10.7928181028275,3.912023005428146,55.88068718142345,34.0,12350.0,5.9,4.8,4.1956970564823886,4.3,0.7
515,10.342065012094494,4.687289737606467,136.51732882502114,31.0,10500.0,11.9,5.3,5.258536496536192,6.1,24.1
516,10.333970423619581,4.86561709783227,145.67556795536072,31.0,14277.8,14.4,5.3,4.777441406928545,5.2,30.0
517,10.558413520275876,4.290359446148058,107.88912579957356,30.0,12833.3,8.5,5.9,4.824305715904762,4.7,4.5
518,10.270904593006762,5.412219055496448,118.61051115910728,31.0,10107.1,15.7,6.2,4.8496837630384935,5.8,4.5
519,10.439688482633347,4.685308683689959,136.12735542560102,31.0,17687.5,11.7,5.8,4.7318028369214575,5.9,3.8
520,10.4204940353772,5.058886130045091,90.58864998237574,33.0,10500.0,13.1,5.5,4.481871969643598,7.1,20.1
521,10.309952160977376,5.026764676026139,122.65011863478736,30.0,16388.9,15.0,4.9,4.711330381816482,5.3,7.0
522,10.664760562143673,4.599164161927879,58.72042068361087,34.0,5891.3,7.5,5.5,4.120661870539474,4.3,45.7
523,10.67151026774118,4.436834871168877,127.46217527833286,32.0,11076.9,7.3,6.3,4.996536369716754,4.3,23.2
524,10.517862051930678,4.51718604627584,151.86054307743882,30.0,9166.7,9.2,6.3,4.689511334421843,4.8,34.1
525,10.3465695242156,4.3504581327738805,146.3244281473721,31.0,13800.0,11.8,5.8,4.642465970731788,5.2,3.0
526,10.62449306122447,4.2553939837405155,77.30037276829508,32.0,9730.8,8.3,5.5,4.273884476054178,3.9,20.0
527,10.723487624091996,3.8040658639230536,154.4312169312169,31.0,7105.3,6.1,6.3,4.412798293340635,3.8,40.3
528,10.543761243489005,4.488959654306199,84.71656749138741,33.0,11142.9,10.2,5.6,4.960043507980195,5.6,6.0
529,10.975071168816319,3.896832839934171,34.71615720524018,37.0,4446.4,4.5,4.1,4.380775852772229,2.9,33.8
530,10.578725312552505,3.328631951999065,37.651721575427295,39.0,2070.0,5.9,4.8,4.186619838331271,4.1,53.0
531,10.480100916840122,3.5622468031805705,41.52418172936004,38.0,3451.6,8.2,6.4,4.152613470346076,5.2,39.1
532,10.697836613605041,3.585338775173096,48.20110701107011,40.0,4391.3,4.6,4.8,3.407841924380824,3.3,19.0
533,10.650175500024103,3.8232275066450145,37.4076721467715,39.0,5050.0,5.4,4.6,4.104294893075269,3.1,27.0
534,10.698062525726186,3.611918412977808,24.356103023516237,41.0,1373.2,4.8,5.0,3.6584202466292277,3.4,68.2
535,10.741167883828371,3.614099438924168,33.46959632089934,43.0,2653.8,4.1,4.6,3.7909846770510898,3.7,24.7
536,10.660548058839726,3.260814514088531,36.12356751370204,42.0,5631.6,4.6,4.8,3.9160150266976834,3.4,10.4
537,10.343031974297155,3.623937788443592,81.17519042437432,33.0,8000.0,9.3,6.4,4.232656178019613,5.2,26.0
538,10.576687095286378,3.5702079243964375,51.70657157412124,40.0,5375.0,4.5,4.8,3.9589065913269965,3.4,21.5
539,10.481784891417131,4.371891830338254,97.44378243321161,35.0,8500.0,7.5,5.9,5.214935757608986,5.4,12.9
540,10.546919140850141,3.686881451451263,60.518731988472624,39.0,5473.7,6.2,5.1,3.8753590210565547,4.6,27.0
541,10.608069110721736,3.774679443917269,96.68792429541247,38.0,7423.1,5.2,5.3,3.756538102587751,4.8,8.1
542,10.636095801976987,3.87520903230543,77.77777777777779,37.0,5888.9,5.1,5.1,3.6686767467964168,3.5,23.1
543,10.51298134809882,3.6479878967958372,37.054745398039685,37.0,6800.0,6.7,5.5,4.072439726834051,4.0,18.0
544,10.563853243571694,3.695300021916859,44.30660168365087,37.0,6687.5,5.9,5.1,4.060443010546419,3.8,19.9
545,10.544288252723865,3.5921716500429737,43.03232998885173,40.0,6029.4,6.8,5.3,4.247065649239764,4.7,9.5
546,10.383750870719478,3.9886983730871135,56.87103594080338,33.0,5571.4,8.9,6.5,4.197201947661808,4.9,40.5
547,10.611769620680343,3.3503684808028753,61.04090811736989,36.0,5875.0,5.3,5.5,3.7328963395307104,3.0,22.3
548,10.497642783889123,4.107837242266575,150.15796320386545,29.0,17250.0,11.7,5.2,4.750135956238277,6.9,6.1
549,10.400011391591258,4.895288313237754,230.93058733791,27.0,15833.3,14.9,5.4,4.969118613893322,7.3,16.9
550,10.676600514733956,4.588191849453674,218.51167090362839,30.0,6550.0,9.0,5.4,4.3254562831854875,4.3,42.2
551,10.513253124157023,4.829727165099448,109.47687642153146,29.0,7842.1,10.1,6.0,4.552823705615882,6.3,30.3
552,10.621327345686446,5.464302504022298,112.79696546216809,29.0,10038.5,10.3,5.6,4.843399374720342,5.8,43.0
553,10.372865986387945,4.250348810698682,220.43115167993784,27.0,13272.7,17.1,5.6,4.370712874773608,6.8,11.7
554,10.298228697281317,3.9875305579362914,186.34721429929644,28.0,12458.3,18.6,5.2,4.5591262474866845,7.7,12.5
555,10.498470484308841,4.616082219439074,196.8503937007874,29.0,14636.4,12.3,5.3,4.373238128640803,6.2,23.4
556,10.442900633154032,4.591281073827425,163.67713004484304,27.0,16944.4,13.9,5.5,4.554928969551344,5.9,12.4
557,10.389303013297951,4.745316817731333,200.12911555842481,27.0,12227.3,16.3,5.6,4.693181063310805,6.5,33.4
558,10.756625469405014,4.070311362777945,234.35911653266797,30.0,9320.0,8.1,6.0,4.398146016553765,3.3,35.0
559,10.40213937537041,5.01012780867557,197.7696462798397,28.0,16350.0,15.5,5.2,4.387014176184921,7.9,21.2
560,10.83506090794144,4.110641014572555,158.74079035498994,32.0,8366.7,6.2,5.6,4.558078578454241,4.4,37.0
561,10.501224548291415,4.938452250352118,231.81427343078246,29.0,15250.0,12.8,5.5,4.37449836825309,6.5,24.2
562,10.59438219804278,5.186933750434699,246.4102564102564,28.0,17250.0,13.6,5.0,5.662265794453267,6.5,1.4
563,10.539005620259436,5.117935674571909,166.8760093307016,30.0,16625.0,11.0,5.1,5.265794174842477,6.7,15.0
564,10.534759329377986,4.7547019199590554,248.40434707607383,28.0,16611.1,10.4,5.2,4.9037921984782065,6.0,5.4
565,10.395130356885344,3.645913418230493,182.43785084202085,30.0,15444.4,12.6,5.9,4.343805421853684,5.1,5.0
566,10.340128278112742,4.032376305672114,200.0,29.0,11590.9,13.9,5.9,4.355425952876702,5.3,22.6
567,10.503422351373894,3.89140371822541,140.93959731543623,32.0,7861.1,9.1,5.5,4.461299815568389,4.1,31.2
568,10.578470762468402,3.420513170961447,30.221625251846877,43.0,2797.3,6.6,5.4,4.286341384539473,5.5,54.9
569,10.56048928645972,4.028887345567457,38.397724579284194,41.0,5400.0,8.0,5.5,4.02535169073515,5.1,18.5
570,10.49349397417656,4.196872214795623,183.70165745856355,31.0,6350.0,10.3,5.2,4.712229258281499,5.3,40.4
571,10.500949482961666,3.8448203533142618,212.45210727969348,31.0,16333.3,9.8,5.6,4.089332020398556,4.3,4.3
572,10.583802754280695,3.670303068541001,59.287592636863494,36.0,4956.5,8.0,5.1,4.269697449699962,4.4,41.4
573,10.494325114271504,3.3643834085394393,44.036291214870545,39.0,4645.8,8.1,5.9,4.309455941839047,6.4,37.7
574,10.457659980805484,3.912023005428146,179.90275526742303,31.0,4580.6,9.2,5.7,5.262690188904886,4.7,56.4
575,10.350414450451886,4.022268728652022,156.86677631578945,31.0,4140.6,12.6,5.9,4.345103280569283,6.0,56.7
576,10.45995553418082,4.003590198953637,172.42015875946095,32.0,12727.3,12.1,5.7,4.647271362006727,5.6,10.6
577,10.467948725468029,3.8066624897703196,63.13188047629746,38.0,5428.6,8.7,5.7,4.473921899378137,5.9,31.4
578,10.356154262128587,3.7194798945626535,211.72056458817224,31.0,6057.7,12.5,5.4,4.722063937459591,5.9,40.1
579,10.343031974297155,3.6170400630978627,208.37334357595543,30.0,7125.0,13.8,6.0,4.694096395182493,5.8,27.1
580,10.563594879017874,3.762726704065686,154.24430641821945,32.0,9961.5,9.7,5.7,4.661550519424199,4.1,5.8
581,10.427624190361792,4.003385762685931,190.17269736842104,31.0,9133.3,10.2,6.1,4.492001487882454,5.3,29.0
582,10.441441843690372,3.606822860551208,78.72192637184533,36.0,5750.0,9.0,5.6,4.919250732294404,5.6,17.6
583,10.465101343134224,4.081545465303258,168.81547139403708,32.0,13350.0,9.8,5.0,4.312140507209715,5.0,5.3
584,10.466810745259872,3.8237303982824677,143.56341509792736,33.0,7472.2,10.8,5.4,4.436751534363128,5.3,34.4
585,10.885940486663952,3.1897584262974736,65.20356234096693,32.0,12333.3,3.9,4.8,4.519612297626445,2.7,11.7
586,10.745270232235221,3.734923392615343,82.86691542288557,31.0,8111.1,5.3,5.7,4.180522258463153,3.7,47.9
587,10.700093441464304,3.9904427370547855,81.87658747945615,32.0,11071.4,4.9,5.7,4.254193263163997,3.5,16.7
588,10.799779637903594,3.278095184528172,93.09007326533545,33.0,9437.5,4.0,5.8,3.910021002757473,3.3,11.0
589,10.79117302739995,3.4405999295281844,70.62146892655367,31.0,9766.7,3.9,5.9,4.566429357671661,2.9,11.2
590,10.551637367165338,3.9324686965884355,129.01058289937848,33.0,11071.4,9.4,5.3,3.9721769282478934,4.3,18.8
591,10.544288252723865,4.040111772163528,144.4262295081967,32.0,15250.0,7.5,5.4,4.631812116934513,4.5,2.6
592,10.462817585361734,4.3949249960223185,114.86086441681469,31.0,14000.0,9.4,5.4,4.412798293340635,5.4,12.5
593,10.83545476379529,3.7327548861210817,67.21885950939789,32.0,12291.7,4.3,5.1,4.197201947661808,3.5,9.5
594,10.92970834378248,3.00995052255627,57.06478058190002,32.0,8823.5,3.1,4.6,4.715816706075155,2.4,34.0
595,10.586079219156558,3.995673034715071,153.7389100126743,31.0,5109.4,7.4,5.9,4.511957804265912,3.9,38.5
596,10.319562839756308,3.7550192566184815,154.93432132030986,29.0,3659.1,13.5,6.3,4.380775852772229,5.6,70.6
597,10.708176107828981,3.9182926184417415,113.49257585539057,33.0,11857.1,5.9,6.0,4.338597076746545,3.6,26.9
598,10.827944847076676,3.8208536182898523,56.71548769086943,31.0,15777.8,4.4,5.7,4.441474093317302,3.5,2.4
599,10.782284079982702,3.2570970376883985,90.43853342918763,33.0,10866.7,4.3,4.9,4.3254562831854875,2.8,17.0
600,10.921973796724952,3.474376902521885,58.224384311340835,33.0,7842.1,3.2,4.5,4.702296896718814,2.3,34.5
601,10.491274217438248,3.6449465141326782,151.90713101160864,30.0,10156.3,8.7,5.7,4.517431271680085,4.6,33.7
602,10.84778248081988,3.4177623985368504,45.25939177101967,34.0,5464.3,5.2,4.9,4.0943445622221,3.5,48.2
603,10.605594474467546,3.768062316506638,134.5177664974619,32.0,9676.5,6.5,5.7,3.7727609380946383,4.2,31.9
604,10.675445913520363,3.4433223079628266,95.30674355277911,34.0,8194.4,6.0,6.4,3.9512437185814275,4.9,20.5
605,10.86283777387073,3.859954149797016,203.53302611367127,36.0,10227.3,4.9,5.7,3.9945242269398897,4.5,7.2
606,10.818977964239513,4.119662370206391,238.95253682487726,34.0,20600.0,5.9,4.9,4.675628649636653,4.8,3.8
607,10.846809623461313,4.02207994031858,288.13833225597926,33.0,17142.9,5.9,5.1,5.512621969195042,4.1,2.1
608,10.58481515629073,5.62960307648195,173.8653803990353,35.0,16083.3,9.6,5.4,4.71492104994721,7.5,22.2
609,10.176943917723927,4.861501728555797,271.87963551599915,32.0,29375.0,16.9,5.4,4.638604962074329,10.9,7.6
610,10.46310334047155,4.7539728730154,179.20883164673413,33.0,24100.0,11.8,5.7,4.409155302062135,7.6,3.0
611,10.755346424250893,4.004286982166127,341.3820492454329,33.0,12450.0,7.6,5.9,5.152713392689245,5.2,8.9
612,11.388835079739177,5.01561662444646,239.0520350334879,35.0,2583.3,3.8,4.3,5.436774109695053,1.8,69.1
613,10.805476499699424,4.907914623401446,322.4333480630431,32.0,22000.0,6.8,5.8,5.218732887205194,4.0,8.6
614,10.794870648704098,4.975199206138147,199.47400364151324,35.0,17750.0,6.2,5.4,4.508659285607248,5.8,15.5
615,10.728977920083787,4.484724032912224,151.5625,33.0,17000.0,6.8,5.9,4.417635062141249,5.9,27.2
616,10.974557338197837,2.6362192554971116,217.80162842339007,34.0,10350.0,4.7,5.5,5.977619140285929,2.9,6.1
617,10.3815833516792,4.959849121280109,152.19929933826393,33.0,20916.7,13.3,5.8,4.380775852772229,9.0,4.4
618,10.747422622218142,4.8243533360862045,236.56640757012502,36.0,5260.9,6.6,5.6,4.426043520090656,6.0,62.2
619,10.868949328416733,4.746535055074599,199.88770353733855,34.0,3085.7,7.0,5.1,7.3562160175513975,4.9,30.7
620,10.765110883067974,4.183175775928716,151.47569444444446,37.0,20375.0,5.8,5.7,4.092676505121403,5.7,32.4
621,10.748282282705214,3.9672225547827615,170.2420783310372,36.0,14285.7,7.7,5.1,4.626931677769604,5.6,30.0
622,10.824765825921322,4.595219855134923,158.80597014925374,34.0,15666.7,6.2,5.2,5.0826458300725275,5.2,4.0
623,10.385605012165374,5.035089171141282,241.22479462285287,33.0,18214.3,11.9,5.2,4.508659285607248,8.7,19.2
624,10.914542860854706,4.421459906356322,242.03389830508473,36.0,5300.0,6.0,5.7,7.586499229231339,4.5,3.9
